artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-155638793131603	loop-031626286600128	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:2d287920:10db2408:5ba384da:a377a4b6:70b674a3:b14d74ef:53245525:a5504ab7	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155704048700803	loop-099534410252953	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b378beaa:fddf3bce:89480872:f85d2c43:7aeb64a5:eccc1c9f:a18ed8c3:346b3e17	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155704209844738	loop-268366173508215	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:363225b9:d28ca021:e59941f2:2f99dc94:76a30e44:58353bf2:bffa6066:ca06204f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155729070025367	loop-151332721487904	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:829070df:9efae846:9bafadb3:d85c0ac2:fe1974c0:4e2a8d13:5a1adf2c:1147330e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155850444441222	loop-127069911890935	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:1c5353e7:36776eb3:c69a7d7f:5687849a:2e741cd5:385f32c5:4a8f61e0:cf5a7cd4	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155861918222379	loop-223272204504285	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155952338436631	loop-129987956131462	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:3a88cf1f:8ff18d36:b4440ded:def1b7a2:a3e3329d:4a631426:e10ec6c3:11a3bc5d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155964649250561	loop-265749565957816	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:8d1aba42:523a44a4:04d45fa1:3f3c93ff:01a828d3:1d6d4da1:ccf4ed80:c2cc99cf	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-155983012016871	loop-144007987352191	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:42204397:dd63b0e7:6686f336:db46c10a:2fb0863e:b836ffab:d0b6d85a:0c686f5f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156055080297718	loop-259824632840041	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:880148af:55accf0c:6d799d35:fc5e0e35:2ee014da:ee2eb965:87528337:b887b5ea	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156068790244614	loop-051139138937988	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:c92e5c95:7c584afc:b2d60486:cb0ef0b5:624e5b0e:30844abe:dfa6b32c:c2629061	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156140808065879	loop-115650748979260	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:3e48aac1:5b2c5642:286c83be:97bd412f:506a1c5b:712dbf4f:f8272d46:8bc29d2d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156161472087921	loop-274059118332408	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:e8418141:8d3c5a8a:4402e288:6b854467:4ad5547a:95367fae:fa67fa00:514b2d56	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156189409793616	loop-078963851611729	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:6b5adaf4:7d0296bb:9e294d97:ace4d396:d3442f23:4826d8d3:510f3836:d9e3bffe	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156399156858658	loop-115650748979260	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:3e48aac1:5b2c5642:286c83be:97bd412f:506a1c5b:712dbf4f:f8272d46:8bc29d2d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156511436741159	loop-173437650179874	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:a201aaf5:88961951:c44d6c70:d1d5d349:6dce9aab:bc248b6b:cb364fb5:c9096707	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156617929975730	loop-067932980345690	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:08b337a8:b1678104:f78bb011:48d70c6c:428eb753:a589c8c9:c879e528:b85666c8	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156645798867687	loop-256149373173373	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5c2efb47:4b968f21:01019b52:5f4cb10d:4a5e2ab5:5b3a62d6:421f0bf0:7eaa9535	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156728138151263	loop-101856044230503	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:75f7721a:ce3b2b3a:63cb36a9:cf38684e:647094ae:40d540a8:89c7fb4f:8b716166	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156869165969732	loop-173293446326835	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:48f7768e:067035be:758f2dae:163d1851:a58502a4:97cda586:4b0d0622:c61dd857	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156951502224668	loop-071189437528766	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:373e3309:148eef4c:5083ce2e:76b5877c:c2e2fe82:58ad5def:7f2005e0:0d7c2e86	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-156966753499539	loop-017576166647893	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:b5c55de9:c1bebe83:02746a77:82c6c460:a8b0a295:facd63a7:0f656131:938d72ee	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157012087149572	loop-096055614851507	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:a53f77d7:1a796fdb:9cfae190:d419b9e0:4a479c75:be5b047a:51d793b6:28ff68c0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157065624831494	loop-234543627694492	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:bd0362ea:b3e02226:0da64168:359a7edb:9459b5eb:f1e59e8f:8be14952:b404c858	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157263394348684	loop-140358668709055	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:058cedc8:774aaa32:8581d108:955c3392:e61b1351:5d432a58:447e9fe8:ffbde7d4	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157269495436096	loop-229668236068731	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ca0b13a7:dcb08a30:4884aa81:a40441c6:d606273d:172899f9:92d4479f:44039b68	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157350729445189	loop-235394671277145	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a86da9e5:9d00f886:c1d2fe08:d1e72c1e:d1561daf:8d6c2477:3a23ec08:156e9bbc	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157417514249227	loop-245369666200354	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:70a96d14:d7a0c876:f2505919:4f86a18e:597b6787:2a17e8eb:edc9d878:7ea96eae	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157433239649751	loop-142595476748867	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:70804c4f:7876f94c:4586d20f:03e38d95:95cee33b:771070fc:2b13e57f:76f58db8	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157436709987651	loop-137805489119539	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:38dd9f52:1d6c4f95:233cceb7:1ca324b6:8fe2a3f7:be8a077a:a7792f35:9ac4e3b2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157499635648344	loop-067167612453823	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:de12435e:161f76d3:861439da:752a7f10:526248ef:b931d87e:b6a1965d:2152cea3	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157663924828682	loop-222382296931176	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157706005599055	loop-051139138937988	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c92e5c95:7c584afc:b2d60486:cb0ef0b5:624e5b0e:30844abe:dfa6b32c:c2629061	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157708057824537	loop-276459704940307	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:ca5861bf:84aa36d3:46b4bb6c:91bbccc4:dc810747:51586699:88a09852:17efbf96	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157737714054159	loop-187322213335069	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:a66dae17:4bf7da87:6ebf8776:6f85b683:2c9e3369:e06b8e88:00afd95f:5340669d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157884329669851	loop-266933997977235	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:887a7850:71865c19:997a58b6:345ab06b:ceb7e756:5b22a7c8:0d44d93b:16e958ce	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157924626567942	loop-007871925968103	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:ba564d24:00e7e7e9:83e87af6:4176a99c:104a0148:10aa1982:b70daa45:ec4b64b9	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-157980284165066	loop-081835830091744	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:abca1c4f:e69d5ec0:370e207d:a371ab90:a730aad5:790ee32a:2aae68ea:bd5b8d7d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158175246457446	loop-253892945015640	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:09e0a6d4:6c2095dd:3f295d6d:9d85b333:807fbca7:b1df4495:3b30356d:508e020a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158283042080829	loop-003096965137128	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:93e9878e:2b92ccf6:6e501c57:cfa30e75:ef41c83f:12c4d018:8775e6f9:b615b7c7	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158345170916650	loop-158117193611092	artifact-object-281360610942072	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:c18c54f4:041ef9f2:a250c765:ef8d0e5a:838b25a3:112ea623:1749a323:f3d23ce7	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158388719469838	loop-059988302226316	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:363ed2d2:b30bb520:e30d7a1e:2945a5f1:e23c7a40:755619fa:28a2bc97:00af8d50	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158478851787319	loop-144233694221282	artifact-object-269640693797529	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:69543fbf:68248a83:41d677f0:016a23cd:ef8d57ab:90a8cb47:17e439fd:5f84fcb6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158598567350714	loop-173899012226255	artifact-object-168475569324185	category_coverage	log	discovered	reviewed_static_source	source-000000000000004	independent_review_approved	sha256:2acb3770:2eaf6c2a:eda0327c:b2cfbd67:de6beb9b:17ca0a68:cd58b090:e5f082bc	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158642720322806	loop-178352020897505	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:7c8ad8ba:4701f900:253cebdc:e555c57b:1cc341ce:67264686:fbd48f10:3a46cc04	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158776607030597	loop-256531319276362	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b1b2c06d:37fc64cf:1ef2f2c4:fc347a8b:7f238d59:83717400:8b908f0e:8b1d446e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-158858230588710	loop-058920761558993	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:1cd9a2da:e06aa07f:307e0fdd:813ca6ac:31850af0:15244384:b6712b76:c04eb44e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159031160682492	loop-089847449305097	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:b8257cf4:24bbeec9:29b2964e:74be9dd4:81034186:7fc32dac:08075605:c9ad0f5d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159088108296777	loop-031639391075042	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:cf800a78:dbe198fa:bf230fd3:f3e31ffb:431334da:1e36ee86:47ddadf9:f6027378	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159105943645210	loop-105227443126864	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159258926156714	loop-234543627694492	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:bd0362ea:b3e02226:0da64168:359a7edb:9459b5eb:f1e59e8f:8be14952:b404c858	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159332932226679	loop-260234343037342	artifact-object-071404619879814	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:7563e40f:46c5074b:70c1259b:e0d4f64e:30170b36:3802e08f:3f89da02:114823a2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159367843903439	loop-199784600275240	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:fd948e9a:a868d3b5:57ddeaf2:86face0f:598b4133:b39a6f9f:9041b13f:f5ded3f9	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159498467656647	loop-213689211812296	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4c3bdd2d:31051b83:b0d561d8:3b58d4f6:d4e82be2:2017e51d:332298c7:a720c1d0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159555174542514	loop-268599967669597	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:f7c144d5:3f537120:e9b9bd51:e7075fb5:9e05a438:2e470693:669cfd19:f73c66a9	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159674332115744	loop-251449118327496	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:5076739e:2786b0d2:6dcc3355:2d8d3d6a:ab5a70c4:f194469a:d715439b:00f5b8ea	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-159882600655190	loop-125387356841726	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:e54aabc7:295b0140:cbd2252b:208016cf:366d5d4d:30b1790d:33054308:ea6d7ecb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
